TransactionID,CustomerID,TransactionDate,TransactionAmount,ProductCategory
T103912,C10598,2026-01-06,91.48,Home & Kitchen
T102093,C10322,2025-11-13,52.16,Clothing
T102559,C10392,2026-03-02,23.26,Books
T103532,C10545,2025-12-15,340.5,Electronics
T104660,C10717,2025-12-11,73.52,Groceries
T101030,C10152,2026-04-11,237.48,Books
T106174,C10939,2026-01-29,113.68,Beauty & Personal Care
T100300,C10034,2026-03-25,20.04,Clothing
T101472,C10229,2025-10-02,56.13,Clothing
T100283,C10033,2025-07-15,232.5,Clothing
T105743,C10872,2025-06-25,46.37,Home & Kitchen
T105824,C10883,2025-08-29,68.03,Books
T105204,C10797,2026-04-16,103.97,Clothing
T101813,C10280,2025-10-13,22.58,Home & Kitchen
T101271,C10201,2026-03-05,103.51,Clothing
T102351,C10357,2025-06-29,88.14,Beauty & Personal Care
T103534,C10545,2026-01-18,450.47,Groceries
T103290,C10503,2026-01-13,121.35,Groceries
T102313,C10350,2026-04-09,77.33,Groceries
T102008,C10309,2026-03-04,281.73,Books
T103781,C10576,2026-01-10,175.6,Beauty & Personal Care
T103353,C10516,2026-05-10,84.5,Clothing
T106156,C10934,2026-05-19,79.01,Groceries
T105367,C10820,2025-06-13,328.87,Clothing
T105763,C10875,2026-05-30,9.32,Beauty & Personal Care
T100099,C10017,2026-05-23,324.31,Books
T103650,C10561,2025-09-02,92.6,Clothing
T100744,C10108,2026-02-20,76.32,Clothing
T106082,C10921,2025-10-31,271.54,Beauty & Personal Care
T100480,C10060,2026-05-23,337.39,Books
T105923,C10898,2025-11-17,89.09,Groceries
T106390,C10971,2025-12-20,79.84,Home & Kitchen
T104624,C10708,2026-05-16,104.17,Groceries
T101157,C10177,2026-02-19,55.63,Books
T101437,C10225,2026-04-16,128.76,Home & Kitchen
T103543,C10547,2025-12-28,19.42,Clothing
T100402,C10051,2026-03-30,268.9,Clothing
T102195,C10333,2025-10-11,92.2,Home & Kitchen
T100949,C10144,2026-01-17,108.53,Beauty & Personal Care
T102067,C10317,2025-07-16,70.27,Clothing
T102799,C10431,2025-08-23,39.87,Electronics
T104581,C10702,2025-06-22,70.06,Books
T100668,C10097,2026-03-22,16.91,Clothing
T100218,C10028,2025-10-05,252.14,Beauty & Personal Care
T101962,C10301,2025-10-17,340.75,Beauty & Personal Care
T102603,C10400,2025-07-12,84.93,Electronics
T104771,C10739,2025-10-04,40.16,Groceries
T102213,C10336,2025-10-05,322.95,Books
T103520,C10541,2026-05-24,39.19,Clothing
T104267,C10647,2026-04-24,127.61,Books
T104382,C10671,2026-01-09,74.43,Clothing
T104783,C10742,2025-08-07,39.81,Home & Kitchen
T102145,C10328,2025-11-01,340.19,Electronics
T100777,C10114,2026-03-23,42.12,Groceries
T104755,C10735,2026-04-29,77.15,Electronics
T105352,C10818,2026-02-20,89.12,Books
T103844,C10586,2026-03-31,90.64,Electronics
T101491,C10230,2025-09-20,399.42,Home & Kitchen
T103768,C10576,2025-11-15,225.17,Books
T102481,C10378,2026-03-01,50.7,Groceries
T105267,C10805,2025-09-16,16.52,Clothing
T104909,C10757,2026-01-21,193.97,Clothing
T104647,C10715,2025-06-19,63.62,Clothing
T100517,C10070,2025-09-25,61.14,Clothing
T104558,C10701,2026-01-29,251.61,Electronics
T105291,C10810,2026-02-03,273.46,Beauty & Personal Care
T103303,C10505,2025-12-23,12.41,Home & Kitchen
T104487,C10691,2026-05-23,131.3,Books
T106408,C10972,2025-11-02,287.53,Clothing
T102892,C10445,2025-11-28,98.54,Groceries
T103211,C10492,2025-11-09,11.65,Clothing
T100568,C10078,2026-03-21,45.76,Clothing
T100360,C10046,2025-11-16,88.93,Clothing
T104260,C10647,2026-01-21,277.27,Books
T104165,C10635,2026-05-01,33.29,Groceries
T100759,C10110,2025-06-15,68.01,Electronics
T103105,C10478,2025-11-01,111.26,Beauty & Personal Care
T106225,C10946,2026-05-03,42.49,Electronics
T105328,C10813,2026-01-13,104.53,Groceries
T104270,C10647,2026-03-07,220.78,Groceries
T100214,C10028,2026-02-14,260.64,Clothing
T104527,C10696,2026-04-18,239.78,Home & Kitchen
T106582,C10999,2025-10-26,26.12,Clothing
T103833,C10584,2025-07-31,25.69,Clothing
T104410,C10678,2026-03-26,19.76,Home & Kitchen
T103646,C10558,2025-12-30,323.27,Groceries
T102244,C10339,2025-09-05,32.19,Electronics
T100725,C10107,2025-07-15,174.1,Beauty & Personal Care
T103027,C10467,2025-11-13,339.64,Books
T100049,C10013,2026-02-15,81.87,Groceries
T105138,C10785,2025-06-28,87.83,Clothing
T100887,C10133,2026-05-26,26.85,Home & Kitchen
T105989,C10908,2025-08-05,37.24,Clothing
T104517,C10696,2025-12-22,218.79,Books
T100516,C10069,2026-05-02,31.12,Groceries
T102622,C10404,2026-01-09,258.72,Clothing
T100139,C10022,2026-01-13,115.99,Home & Kitchen
T102596,C10398,2026-03-31,60.19,Electronics
T103866,C10591,2026-02-23,301.22,Books
T103555,C10552,2026-05-31,70.32,Groceries
T103024,C10467,2025-12-07,223.69,Home & Kitchen
T100463,C10060,2025-12-06,354.48,Groceries
T103973,C10605,2025-12-17,81.41,Electronics
T103722,C10570,2025-12-27,31.09,Clothing
T100594,C10081,2026-02-15,33.45,Electronics
T100450,C10058,2025-08-07,272.21,Electronics
T103257,C10498,2025-12-24,31.74,Home & Kitchen
T103053,C10471,2025-09-02,130.92,Electronics
T100312,C10037,2026-05-24,35.73,Books
T102664,C10410,2025-10-01,45.81,Groceries
T105072,C10776,2026-01-26,108.91,Clothing
T100451,C10058,2025-10-30,323.1,Clothing
T105889,C10895,2025-10-08,145.49,Electronics
T100890,C10135,2026-03-16,21.45,Electronics
T103441,C10531,2026-05-21,170.98,Clothing
T101506,C10232,2025-10-30,69.44,Clothing
T102680,C10412,2025-06-27,92.04,Electronics
T106152,C10933,2025-11-19,31.66,Home & Kitchen
T100999,C10149,2025-10-02,376.79,Electronics
T100389,C10049,2025-06-02,266.01,Clothing
T102330,C10353,2025-08-06,74.61,Groceries
T101476,C10230,2026-05-19,265.46,Electronics
T102240,C10338,2025-08-14,77.39,Groceries
T106101,C10923,2025-08-21,186.29,Electronics
T105914,C10897,2025-08-05,98.16,Beauty & Personal Care
T105478,C10842,2025-10-10,319.94,Electronics
T106268,C10954,2025-10-17,305.53,Beauty & Personal Care
T101923,C10295,2025-09-21,106.16,Groceries
T100758,C10110,2026-03-16,44.63,Electronics
T105361,C10820,2025-11-29,349.75,Groceries
T105747,C10873,2026-02-24,97.35,Beauty & Personal Care
T101293,C10205,2026-01-24,33.17,Clothing
T105789,C10879,2025-06-22,28.62,Groceries
T105494,C10843,2025-12-09,109.68,Groceries
T101907,C10293,2025-07-17,73.28,Home & Kitchen
T104509,C10693,2026-03-31,66.26,Electronics
T104546,C10700,2025-07-02,84.15,Electronics
T100368,C10047,2025-12-03,41.44,Groceries
T101937,C10298,2026-05-06,278.19,Home & Kitchen
T101151,C10175,2026-05-30,35.56,Groceries
T104154,C10633,2025-06-06,95.05,Clothing
T103945,C10602,2025-06-19,299.82,Books
T106474,C10984,2025-11-18,78.12,Books
T100191,C10027,2026-05-12,260.0,Clothing
T104166,C10635,2025-12-12,27.84,Electronics
T103164,C10484,2025-09-27,146.34,Home & Kitchen
T100174,C10026,2026-03-03,181.1,Groceries
T103802,C10579,2026-04-20,81.97,Beauty & Personal Care
T104650,C10716,2025-10-17,99.52,Groceries
T106161,C10934,2026-02-14,94.46,Groceries
T102534,C10387,2025-09-03,83.12,Beauty & Personal Care
T102292,C10347,2025-08-16,16.74,Electronics
T105718,C10867,2026-02-10,190.19,Electronics
T106401,C10972,2025-12-29,268.71,Clothing
T103406,C10523,2025-07-02,107.19,Books
T103085,C10474,2025-10-09,67.33,Electronics
T101164,C10179,2026-04-20,73.87,Clothing
T103256,C10497,2025-08-06,56.45,Home & Kitchen
T104152,C10631,2026-01-27,37.87,Clothing
T104886,C10757,2026-03-11,196.56,Groceries
T106248,C10950,2026-04-07,76.83,Beauty & Personal Care
T101661,C10258,2026-05-26,78.48,Home & Kitchen
T100508,C10066,2026-01-21,77.85,Groceries
T100166,C10025,2025-06-15,75.71,Electronics
T103524,C10544,2026-05-20,24.86,Home & Kitchen
T104502,C10693,2026-05-17,43.55,Electronics
T102732,C10420,2025-08-19,117.12,Electronics
T105546,C10849,2025-12-18,318.13,Home & Kitchen
T100103,C10017,2025-06-30,295.92,Home & Kitchen
T102921,C10449,2026-03-24,78.42,Electronics
T106099,C10923,2025-06-01,138.85,Clothing
T105235,C10800,2025-11-14,373.64,Groceries
T101752,C10271,2026-03-07,68.63,Clothing
T105866,C10892,2025-12-27,65.05,Electronics
T103276,C10501,2025-11-04,25.12,Beauty & Personal Care
T101658,C10258,2025-08-10,65.15,Clothing
T100152,C10024,2025-06-13,98.23,Electronics
T103131,C10482,2025-08-09,289.35,Electronics
T102483,C10379,2025-10-29,28.39,Clothing
T101583,C10248,2025-10-16,225.9,Beauty & Personal Care
T104697,C10727,2025-10-13,49.48,Beauty & Personal Care
T106456,C10981,2025-10-04,83.31,Clothing
T104816,C10747,2025-06-21,71.45,Books
T106508,C10990,2025-11-06,56.73,Groceries
T102209,C10336,2026-02-28,345.52,Electronics
T103703,C10566,2025-09-05,238.03,Beauty & Personal Care
T103785,C10577,2025-07-30,86.42,Home & Kitchen
T101822,C10281,2025-08-11,85.85,Clothing
T105062,C10776,2025-06-19,94.74,Books
T104013,C10611,2025-07-25,67.28,Electronics
T100309,C10036,2025-10-30,58.46,Clothing
T100212,C10027,2026-01-24,264.88,Groceries
T102943,C10454,2026-01-03,27.97,Groceries
T104958,C10767,2025-11-17,49.82,Electronics
T100495,C10062,2025-09-14,61.12,Electronics
T100205,C10027,2025-12-22,170.29,Clothing
T101434,C10225,2025-11-14,102.14,Beauty & Personal Care
T101135,C10171,2025-12-27,48.74,Groceries
T100868,C10132,2026-01-05,292.55,Home & Kitchen
T100305,C10036,2026-02-03,63.25,Clothing
T101849,C10284,2025-06-09,266.71,Clothing
T106143,C10929,2026-04-27,44.96,Home & Kitchen
T101988,C10303,2025-11-20,59.88,Clothing
T103317,C10512,2026-04-21,10.96,Clothing
T101534,C10237,2026-01-09,72.38,Groceries
T100843,C10128,2025-09-28,234.31,Electronics
T101987,C10303,2026-04-24,77.25,Beauty & Personal Care
T103580,C10554,2025-07-05,104.74,Electronics
T104398,C10674,2025-12-19,384.21,Clothing
T104568,C10701,2026-05-03,351.1,Clothing
T106145,C10930,2026-04-17,24.2,Electronics
T101538,C10237,2025-12-09,61.83,Books
T100211,C10027,2025-08-02,273.96,Home & Kitchen
T101957,C10300,2025-09-03,116.01,Home & Kitchen
T104290,C10653,2026-01-19,71.0,Home & Kitchen
T103784,C10576,2025-07-16,215.15,Clothing
T102818,C10433,2026-01-27,314.57,Electronics
T104945,C10766,2026-03-16,96.95,Groceries
T101349,C10214,2025-11-17,79.16,Books
T105216,C10798,2026-01-01,192.97,Books
T105020,C10771,2025-08-30,73.03,Beauty & Personal Care
T100680,C10101,2026-05-23,68.83,Home & Kitchen
T100180,C10026,2025-11-01,198.55,Home & Kitchen
T106264,C10954,2026-02-06,227.15,Books
T102688,C10415,2025-07-03,80.58,Clothing
T105067,C10776,2025-10-26,123.88,Clothing
T100278,C10033,2025-10-17,297.88,Groceries
T103961,C10604,2025-11-29,88.07,Groceries
T102480,C10377,2026-03-04,47.7,Groceries
T100289,C10033,2025-09-17,263.25,Clothing
T104927,C10762,2025-06-19,84.98,Clothing
T100993,C10149,2026-02-27,314.06,Groceries
T102236,C10338,2026-03-17,76.02,Books
T103135,C10482,2026-04-29,313.38,Electronics
T103707,C10566,2026-05-04,347.49,Beauty & Personal Care
T104625,C10708,2026-04-25,117.75,Home & Kitchen
T105261,C10803,2025-06-21,64.63,Clothing
T102646,C10405,2026-01-25,16.96,Home & Kitchen
T100270,C10032,2026-03-17,119.39,Groceries
T105574,C10852,2026-04-24,85.5,Home & Kitchen
T105366,C10820,2025-10-29,412.21,Beauty & Personal Care
T102707,C10419,2025-11-15,338.22,Home & Kitchen
T106447,C10980,2026-02-08,40.44,Electronics
T100111,C10017,2025-09-29,334.71,Clothing
T101391,C10217,2025-10-12,41.04,Books
T100220,C10028,2026-02-22,392.14,Home & Kitchen
T103877,C10591,2025-10-09,297.39,Clothing
T100083,C10015,2026-01-26,279.6,Beauty & Personal Care
T100873,C10132,2025-12-14,223.07,Clothing
T104080,C10617,2026-05-18,285.92,Groceries
T100461,C10060,2025-12-20,345.54,Electronics
T106411,C10972,2025-10-08,304.5,Home & Kitchen
T100551,C10075,2026-05-05,51.84,Clothing
T102842,C10435,2025-11-08,112.57,Electronics
T103836,C10586,2026-05-01,85.08,Clothing
T105521,C10848,2025-06-09,202.46,Electronics
T104139,C10628,2026-03-10,333.37,Books
T106192,C10941,2025-10-19,187.66,Groceries
T103341,C10514,2025-11-10,271.95,Beauty & Personal Care
T102450,C10375,2026-03-07,250.57,Clothing
T102329,C10353,2026-04-16,91.76,Clothing
T102146,C10328,2025-12-22,185.66,Home & Kitchen
T103467,C10533,2025-09-07,39.51,Home & Kitchen
T105132,C10784,2025-07-13,30.91,Clothing
T100650,C10095,2025-09-29,39.3,Clothing
T100708,C10104,2026-05-14,60.16,Electronics
T105613,C10854,2025-09-25,97.51,Clothing
T102918,C10449,2026-03-21,68.71,Clothing
T103932,C10601,2026-02-24,48.38,Books
T104392,C10674,2026-01-27,346.42,Electronics
T101424,C10224,2026-03-20,68.69,Groceries
T101216,C10189,2025-10-01,86.64,Home & Kitchen
T105009,C10770,2026-04-07,288.08,Clothing
T101924,C10296,2025-11-28,37.74,Home & Kitchen
T106370,C10966,2025-08-30,156.17,Clothing
T103246,C10496,2026-04-18,321.14,Groceries
T100314,C10038,2026-01-27,75.74,Home & Kitchen
T103298,C10504,2026-01-30,66.36,Home & Kitchen
T101427,C10224,2025-08-25,67.81,Books
T105422,C10829,2025-09-23,117.25,Home & Kitchen
T104302,C10656,2026-03-20,20.18,Books
T103413,C10524,2026-04-16,17.83,Electronics
T105309,C10811,2025-09-02,195.92,Groceries
T105436,C10832,2025-09-15,67.32,Clothing
T103858,C10589,2026-05-01,90.86,Electronics
T104827,C10748,2025-10-21,117.05,Groceries
T103948,C10602,2026-04-12,240.15,Home & Kitchen
T106583,C11000,2025-08-19,9.57,Beauty & Personal Care
T103058,C10471,2026-03-15,110.0,Home & Kitchen
T100684,C10101,2025-09-12,39.67,Electronics
T105121,C10781,2026-03-28,28.84,Electronics
T106023,C10914,2026-01-25,50.6,Groceries
T104335,C10662,2025-07-10,40.55,Clothing
T102451,C10375,2025-08-28,254.79,Home & Kitchen
T103655,C10561,2025-08-04,91.95,Electronics
T100326,C10039,2026-01-13,113.91,Clothing
T105491,C10843,2026-02-20,118.54,Home & Kitchen
T102176,C10329,2025-09-10,84.15,Home & Kitchen
T104087,C10618,2025-06-07,73.87,Groceries
T103622,C10558,2026-04-20,211.43,Groceries
T105682,C10862,2026-02-27,27.59,Clothing
T102827,C10434,2026-02-12,268.54,Groceries
T105168,C10794,2025-07-11,185.87,Beauty & Personal Care
T102840,C10435,2026-01-04,94.85,Clothing
T101676,C10259,2026-02-23,259.03,Electronics
T100348,C10045,2026-05-12,44.7,Beauty & Personal Care
T101626,C10254,2026-03-15,96.7,Clothing
T103869,C10591,2025-07-21,335.05,Groceries
T106366,C10966,2025-11-07,156.8,Electronics
T102985,C10462,2026-05-24,82.96,Clothing
T100871,C10132,2025-08-11,219.71,Home & Kitchen
T105257,C10802,2025-10-12,53.61,Beauty & Personal Care
T103181,C10486,2025-07-03,22.85,Clothing
T104163,C10634,2025-09-21,35.16,Clothing
T102218,C10336,2025-11-02,450.54,Clothing
T106404,C10972,2025-06-09,335.49,Clothing
T102121,C10325,2025-07-24,375.63,Electronics
T104556,C10701,2025-08-01,228.22,Home & Kitchen
T102908,C10448,2025-12-11,59.25,Home & Kitchen
T100085,C10016,2025-11-21,146.43,Beauty & Personal Care
T103400,C10522,2025-09-30,370.41,Books
T101877,C10287,2026-03-13,71.39,Home & Kitchen
T105181,C10795,2025-06-10,279.59,Groceries
T102640,C10404,2026-04-09,344.99,Home & Kitchen
T105621,C10856,2026-02-15,74.06,Groceries
T102877,C10443,2026-03-04,57.6,Home & Kitchen
T100494,C10062,2025-08-04,75.88,Groceries
T103571,C10553,2025-11-14,124.2,Clothing
T102525,C10385,2025-07-05,76.04,Electronics
T106132,C10927,2026-01-20,111.57,Beauty & Personal Care
T104602,C10705,2026-05-07,97.12,Electronics
T103332,C10514,2026-04-20,363.57,Clothing
T101270,C10201,2025-12-27,110.74,Electronics
T103210,C10491,2025-06-06,49.47,Groceries
T106195,C10941,2025-06-25,213.87,Clothing
T103187,C10488,2026-01-11,117.18,Groceries
T105428,C10830,2025-06-21,27.15,Groceries
T100618,C10086,2026-05-29,75.83,Books
T105619,C10855,2025-12-03,33.41,Groceries
T103808,C10580,2025-08-31,379.17,Beauty & Personal Care
T106569,C10998,2025-09-18,268.32,Home & Kitchen
T106578,C10998,2025-08-06,216.57,Books
T105402,C10826,2025-06-17,41.61,Books
T106081,C10921,2026-03-19,226.48,Groceries
T101413,C10222,2026-01-25,87.94,Clothing
T102201,C10334,2026-04-13,88.84,Clothing
T105404,C10827,2025-11-18,84.64,Groceries
T104897,C10757,2025-08-07,179.15,Beauty & Personal Care
T100869,C10132,2025-07-15,360.13,Clothing
T102358,C10360,2025-11-05,34.6,Groceries
T102006,C10308,2025-08-27,18.94,Electronics
T105344,C10815,2026-01-13,18.25,Clothing
T104714,C10729,2026-05-01,252.13,Beauty & Personal Care
T100356,C10046,2026-02-07,80.86,Books
T101162,C10178,2026-05-31,37.29,Clothing
T104985,C10768,2026-01-28,352.84,Clothing
T102704,C10419,2026-02-22,349.49,Groceries
T105212,C10798,2025-07-27,169.66,Home & Kitchen
T105079,C10777,2025-06-05,358.99,Electronics
T106490,C10986,2026-05-25,254.93,Clothing
T101890,C10290,2025-09-22,62.04,Clothing
T100579,C10079,2025-08-26,369.44,Electronics
T105333,C10814,2026-02-15,127.43,Home & Kitchen
T104861,C10750,2025-07-28,179.02,Books
T101691,C10263,2026-04-28,92.68,Clothing
T100862,C10132,2026-01-21,337.0,Groceries
T104437,C10686,2025-09-17,24.2,Electronics
T103970,C10604,2026-02-06,53.75,Home & Kitchen
T102380,C10362,2025-06-12,35.79,Home & Kitchen
T102378,C10362,2025-06-24,44.04,Electronics
T104622,C10708,2025-12-26,85.52,Home & Kitchen
T105084,C10777,2026-03-07,332.9,Electronics
T105189,C10795,2026-01-22,388.46,Home & Kitchen
T101116,C10167,2025-11-14,120.69,Electronics
T101541,C10239,2025-07-23,33.22,Clothing
T103319,C10512,2026-03-28,27.47,Groceries
T105050,C10774,2026-05-15,275.57,Groceries
T106047,C10918,2025-12-20,93.28,Groceries
T104633,C10711,2025-09-23,20.73,Beauty & Personal Care
T104423,C10679,2025-07-09,102.4,Books
T105441,C10833,2025-08-02,29.54,Electronics
T106466,C10983,2025-12-03,90.1,Clothing
T105882,C10893,2025-12-07,337.19,Electronics
T102500,C10383,2025-09-30,347.68,Groceries
T105803,C10881,2025-08-13,317.47,Home & Kitchen
T103263,C10499,2026-02-04,108.93,Groceries
T105820,C10883,2026-04-22,77.49,Home & Kitchen
T106476,C10984,2026-02-05,121.13,Beauty & Personal Care
T102907,C10448,2025-06-12,49.05,Books
T104942,C10764,2026-03-08,34.2,Clothing
T106273,C10954,2025-11-04,203.08,Electronics
T102952,C10458,2025-08-01,353.72,Home & Kitchen
T105483,C10842,2025-09-21,345.9,Home & Kitchen
T104878,C10754,2026-04-11,27.67,Groceries
T104354,C10668,2025-10-22,227.73,Books
T106531,C10994,2025-08-24,96.4,Books
T102052,C10313,2025-06-07,89.16,Electronics
T101776,C10273,2026-01-17,21.47,Clothing
T104224,C10644,2026-01-23,107.19,Groceries
T102536,C10387,2025-10-29,104.02,Home & Kitchen
T104710,C10729,2026-03-05,217.65,Clothing
T103227,C10495,2025-11-02,115.27,Electronics
T101592,C10249,2025-08-21,38.07,Electronics
T101723,C10266,2025-06-13,212.57,Books
T105143,C10785,2026-03-01,92.1,Books
T102611,C10402,2025-11-02,70.57,Clothing
T104456,C10689,2025-07-19,30.39,Electronics
T100490,C10061,2025-08-02,89.18,Books
T105523,C10848,2025-08-17,204.81,Home & Kitchen
T101006,C10149,2025-07-12,392.92,Groceries
T106437,C10978,2025-09-09,54.42,Electronics
T102503,C10383,2025-11-24,288.53,Electronics
T105754,C10873,2025-09-14,91.38,Home & Kitchen
T102314,C10350,2026-05-25,79.86,Home & Kitchen
T102554,C10390,2025-10-15,11.22,Electronics
T101417,C10222,2026-05-09,59.5,Clothing
T100025,C10008,2025-09-21,23.65,Groceries
T102409,C10370,2025-08-05,12.65,Home & Kitchen
T101113,C10166,2025-12-17,29.35,Electronics
T103667,C10563,2026-01-08,261.29,Groceries
T101552,C10242,2025-06-20,14.3,Clothing
T106563,C10998,2025-10-19,277.46,Home & Kitchen
T104904,C10757,2026-03-29,267.38,Groceries
T104159,C10633,2025-09-25,81.46,Clothing
T100433,C10056,2026-01-04,114.84,Groceries
T104913,C10758,2026-05-26,27.09,Home & Kitchen
T102655,C10407,2026-01-09,68.01,Home & Kitchen
T106389,C10971,2026-02-06,120.3,Groceries
T104443,C10688,2025-07-26,91.32,Groceries
T103567,C10553,2025-12-28,120.64,Books
T106286,C10955,2026-04-21,27.25,Beauty & Personal Care
T103940,C10602,2026-02-03,273.1,Clothing
T104871,C10752,2025-12-27,48.49,Electronics
T103628,C10558,2025-11-19,233.2,Electronics
T102518,C10384,2025-11-19,87.26,Clothing
T106325,C10963,2026-01-15,127.96,Clothing
T101102,C10164,2026-05-23,35.89,Home & Kitchen
T102948,C10458,2026-05-10,321.04,Groceries
T105834,C10885,2025-12-22,29.74,Electronics
T103815,C10581,2025-09-08,14.51,Groceries
T104866,C10751,2025-11-25,78.04,Groceries
T104651,C10716,2025-07-24,112.65,Electronics
T100194,C10027,2025-10-24,225.84,Home & Kitchen
T100615,C10085,2025-11-18,74.31,Electronics
T100643,C10093,2025-07-23,24.12,Groceries
T105605,C10853,2025-10-06,277.56,Clothing
T103038,C10468,2026-05-10,112.88,Clothing
T105552,C10849,2025-08-17,207.7,Clothing
T100330,C10039,2025-07-21,96.36,Books
T102207,C10336,2025-07-21,363.34,Books
T104295,C10653,2026-04-27,40.47,Groceries
T106110,C10923,2026-04-22,226.81,Groceries
T102670,C10411,2026-05-27,98.13,Groceries
T103968,C10604,2026-02-01,89.94,Books
T100483,C10061,2025-10-22,92.35,Electronics
T102420,C10373,2026-02-05,112.77,Electronics
T102602,C10399,2026-04-20,35.55,Groceries
T100719,C10106,2026-03-15,71.47,Electronics
T102991,C10463,2025-08-09,41.74,Electronics
T102059,C10313,2025-11-13,101.94,Electronics
T102566,C10393,2025-08-30,67.14,Home & Kitchen
T104378,C10669,2025-09-28,78.33,Home & Kitchen
T100032,C10010,2026-03-27,26.8,Clothing
T100664,C10097,2026-04-15,45.98,Home & Kitchen
